5,0,1,6,1.4478,-3.0839,-3.0839
5,0,1,7,1.5695,-0,-4.3749
5,0,1,8,1.4686,3.0839,-3.0839
5,0,2,1,1.4501,8.7139,0
5,0,2,2,1.3353,6.1679,6.1679
5,0,2,3,1.4478,0,8.7139
5,0,2,4,1.4385,-6.1679,6.1679
5,0,2,5,1.5703,-8.7139,0
5,0,2,6,1.4755,-6.1679,-6.1679
5,0,2,7,1.2962,-0,-8.7139
5,0,2,8,1.4473,6.1679,-6.1679
5,0,3,1,1.4432,17.428,0
5,0,3,2,1.246,12.336,12.336
5,0,3,3,0.88315,0,17.428
5,0,3,4,1.0605,-12.336,12.336
5,0,3,5,1.4632,-17.428,0
5,0,3,6,1.3647,-12.336,-12.336
5,0,3,7,1.3204,-0,-17.428
5,0,3,8,1.4352,12.336,-12.336
6,0,1,1,1.2339,4.3749,0
6,0,1,2,1.1648,3.0839,3.0839
6,0,1,3,1.0799,0,4.3749
6,0,1,4,2.0674,-3.0839,3.0839
6,0,1,5,1.2845,-4.3749,0
6,0,1,6,1.2556,-3.0839,-3.0839
6,0,1,7,1.1976,-0,-4.3749
6,0,1,8,1.0723,3.0839,-3.0839
6,0,2,1,1.426,8.7139,0
6,0,2,2,1.2972,6.1679,6.1679
6,0,2,3,0.71934,0,8.7139
6,0,2,4,1.316,-6.1679,6.1679
6,0,2,5,1.2833,-8.7139,0
6,0,2,6,1.2969,-6.1679,-6.1679
6,0,2,7,1.202,-0,-8.7139
6,0,2,8,1.3034,6.1679,-6.1679
6,0,3,1,1.2892,17.428,0
6,0,3,2,1.237,12.336,12.336
6,0,3,3,1.6619,0,17.428
6,0,3,4,1.6908,-12.336,12.336
6,0,3,5,1.2029,-17.428,0
6,0,3,6,1.3657,-12.336,-12.336
6,0,3,7,1.5967,-0,-17.428
6,0,3,8,2.9499,12.336,-12.336
7,1,1,1,0.2091,4.3749,0
7,1,1,2,0.0090774,3.0839,3.0839
7,1,1,3,0.0009256,0,4.3749
7,1,1,4,0.010238,-3.0839,3.0839
7,1,1,5,1.0316,-4.3749,0
7,1,1,6,0.030889,-3.0839,-3.0839
7,1,1,7,0.059677,-0,-4.3749
7,1,1,8,0.00015106,3.0839,-3.0839
7,1,2,1,1.2822,8.7139,0
7,1,2,2,1.288,6.1679,6.1679
7,1,2,3,1.2994,0,8.7139
7,1,2,4,0.44583,-6.1679,6.1679
7,1,2,5,2.8905,-8.7139,0
7,1,2,6,1.366,-6.1679,-6.1679
7,1,2,7,0.27388,-0,-8.7139
7,1,2,8,1.6588,6.1679,-6.1679
7,1,3,1,1.2804,17.428,0
7,1,3,2,1.033,12.336,12.336
7,1,3,3,0.89591,0,17.428
7,1,3,4,0.93364,-12.336,12.336
7,1,3,5,1.3008,-17.428,0
7,1,3,6,1.5111,-12.336,-12.336
7,1,3,7,1.0327,-0,-17.428
7,1,3,8,0.74428,12.336,-12.336
