3,1,2,5,9.4872,-8.7139,0
3,1,2,6,7.661,-6.1679,-6.1679
3,1,2,7,6.7638,-0,-8.7139
3,1,2,8,8.1963,6.1679,-6.1679
3,1,3,1,6.9436,17.428,0
3,1,3,2,3.319,12.336,12.336
3,1,3,3,3.9364,0,17.428
3,1,3,4,3.2252,-12.336,12.336
3,1,3,5,5.1769,-17.428,0
3,1,3,6,5.2238,-12.336,-12.336
3,1,3,7,5.5564,-0,-17.428
3,1,3,8,5.8516,12.336,-12.336
4,1,1,1,4.6887,4.3749,0
4,1,1,2,3.0992,3.0839,3.0839
4,1,1,3,3.4048,0,4.3749
4,1,1,4,4.4232,-3.0839,3.0839
4,1,1,5,4.0863,-4.3749,0
4,1,1,6,3.9706,-3.0839,-3.0839
4,1,1,7,3.7898,-0,-4.3749
4,1,1,8,3.6976,3.0839,-3.0839
4,1,2,1,4.146,8.7139,0
4,1,2,2,3.0089,6.1679,6.1679
4,1,2,3,3.9562,0,8.7139
4,1,2,4,3.4828,-6.1679,6.1679
4,1,2,5,4.7587,-8.7139,0
4,1,2,6,3.5595,-6.1679,-6.1679
4,1,2,7,2.3626,-0,-8.7139
4,1,2,8,3.252,6.1679,-6.1679
4,1,3,1,3.2491,17.428,0
4,1,3,2,2.5859,12.336,12.336
4,1,3,3,1.5512,0,17.428
4,1,3,4,2.702,-12.336,12.336
4,1,3,5,3.2991,-17.428,0
4,1,3,6,3.2518,-12.336,-12.336
4,1,3,7,3.3038,-0,-17.428
4,1,3,8,3.5364,12.336,-12.336
5,0,1,1,9.5565,4.3749,0
5,0,1,2,6.824,3.0839,3.0839
5,0,1,3,7.7919,0,4.3749
5,0,1,4,7.5246,-3.0839,3.0839
5,0,1,5,11.445,-4.3749,0
5,0,1,6,9.6552,-3.0839,-3.0839
5,0,1,7,11.687,-0,-4.3749
5,0,1,8,9.4127,3.0839,-3.0839
5,0,2,1,8.3952,8.7139,0
5,0,2,2,5.784,6.1679,6.1679
5,0,2,3,5.4799,0,8.7139
5,0,2,4,6.7518,-6.1679,6.1679
5,0,2,5,6.7495,-8.7139,0
5,0,2,6,7.8822,-6.1679,-6.1679
5,0,2,7,8.3952,-0,-8.7139
5,0,2,8,8.5333,6.1679,-6.1679
5,0,3,1,3.3671,17.428,0
5,0,3,2,3.1532,12.336,12.336
5,0,3,3,0.3941,0,17.428
5,0,3,4,3.3429,-12.336,12.336
5,0,3,5,4.2203,-17.428,0
5,0,3,6,5.2199,-12.336,-12.336
5,0,3,7,3.4364,-0,-17.428
5,0,3,8,4.0198,12.336,-12.336
6,0,1,1,5.8059,4.3749,0
6,0,1,2,4.6631,3.0839,3.0839
6,0,1,3,5.1612,0,4.3749
6,0,1,4,5.1892,-3.0839,3.0839
6,0,1,5,4.4765,-4.3749,0
6,0,1,6,6.2882,-3.0839,-3.0839
6,0,1,7,6.3127,-0,-4.3749
6,0,1,8,6.1471,3.0839,-3.0839
6,0,2,1,4.5976,8.7139,0
6,0,2,2,3.2852,6.1679,6.1679
6,0,2,3,3.6889,0,8.7139
6,0,2,4,3.7229,-6.1679,6.1679
6,0,2,5,5.3197,-8.7139,0
6,0,2,6,5.4033,-6.1679,-6.1679
6,0,2,7,3.8315,-0,-8.7139
6,0,2,8,4.2327,6.1679,-6.1679
6,0,3,1,3.0915,17.428,0
6,0,3,2,3.1256,12.336,12.336
6,0,3,3,0.8518,0,17.428
6,0,3,4,1.7703,-12.336,12.336
6,0,3,5,3.4364,-17.428,0
6,0,3,6,3.248,-12.336,-12.336
6,0,3,7,1.8767,-0,-17.428
6,0,3,8,0.5817,12.336,-12.336
7,1,1,1,4.5012,4.3749,0
7,1,1,2,1.0212,3.0839,3.0839
7,1,1,3,0.7296,0,4.3749
7,1,1,4,1.0021,-3.0839,3.0839
7,1,1,5,3.9692,-4.3749,0
7,1,1,6,1.55,-3.0839,-3.0839
7,1,1,7,2.2114,-0,-4.3749
7,1,1,8,0.5632,3.0839,-3.0839
7,1,2,1,3.7373,8.7139,0
7,1,2,2,2.0954,6.1679,6.1679
7,1,2,3,1.6336,0,8.7139
7,1,2,4,0.9287,-6.1679,6.1679
7,1,2,5,0.5773,-8.7139,0
7,1,2,6,0.6498,-6.1679,-6.1679
7,1,2,7,0.0853,-0,-8.7139
7,1,2,8,0.9787,6.1679,-6.1679
7,1,3,1,3.5811,17.428,0
7,1,3,2,1.7481,12.336,12.336
7,1,3,3,2.8375,0,17.428
7,1,3,4,2.9323,-12.336,12.336
7,1,3,5,2.3197,-17.428,0
7,1,3,6,1.6766,-12.336,-12.336
7,1,3,7,2.1813,-0,-17.428
7,1,3,8,2.1209,12.336,-12.336
