1,1,1,1,1.3155,4.3749,0
1,1,1,2,1.2648,3.0839,3.0839
1,1,1,3,1.1599,0,4.3749
1,1,1,4,1.1342,-3.0839,3.0839
1,1,1,5,1.2814,-4.3749,0
1,1,1,6,1.5162,-3.0839,-3.0839
1,1,1,7,1.2604,-0,-4.3749
1,1,1,8,1.3181,3.0839,-3.0839
1,1,2,1,1.4481,8.7139,0
1,1,2,2,1.4223,6.1679,6.1679
1,1,2,3,1.2541,0,8.7139
1,1,2,4,1.2704,-6.1679,6.1679
1,1,2,5,1.5095,-8.7139,0
1,1,2,6,1.4239,-6.1679,-6.1679
1,1,2,7,1.4459,-0,-8.7139
1,1,2,8,1.4466,6.1679,-6.1679
1,1,3,1,1.342,17.428,0
1,1,3,2,1.3065,12.336,12.336
1,1,3,3,1.1067,0,17.428
1,1,3,4,1.2583,-12.336,12.336
1,1,3,5,1.3427,-17.428,0
1,1,3,6,1.4482,-12.336,-12.336
1,1,3,7,1.3005,-0,-17.428
1,1,3,8,1.4486,12.336,-12.336
2,1,1,1,1.4688,4.3749,0
2,1,1,2,1.3828,3.0839,3.0839
2,1,1,3,1.3399,0,4.3749
2,1,1,4,1.4137,-3.0839,3.0839
2,1,1,5,1.4529,-4.3749,0
2,1,1,6,1.4345,-3.0839,-3.0839
2,1,1,7,1.4311,-0,-4.3749
2,1,1,8,1.4568,3.0839,-3.0839
2,1,2,1,1.4544,8.7139,0
2,1,2,2,1.4397,6.1679,6.1679
2,1,2,3,1.3681,0,8.7139
2,1,2,4,1.3807,-6.1679,6.1679
2,1,2,5,1.5013,-8.7139,0
2,1,2,6,1.4365,-6.1679,-6.1679
2,1,2,7,1.5364,-0,-8.7139
2,1,2,8,1.4928,6.1679,-6.1679
2,1,3,1,1.3722,17.428,0
2,1,3,2,1.3229,12.336,12.336
2,1,3,3,1.6742,0,17.428
2,1,3,4,1.2803,-12.336,12.336
2,1,3,5,1.4921,-17.428,0
2,1,3,6,1.5908,-12.336,-12.336
2,1,3,7,1.5949,-0,-17.428
2,1,3,8,1.4438,12.336,-12.336
3,1,1,1,1.4494,4.3749,0
3,1,1,2,1.4316,3.0839,3.0839
3,1,1,3,1.5512,0,4.3749
3,1,1,4,1.5557,-3.0839,3.0839
3,1,1,5,1.447,-4.3749,0
3,1,1,6,1.4427,-3.0839,-3.0839
3,1,1,7,1.4191,-0,-4.3749
3,1,1,8,1.4391,3.0839,-3.0839
3,1,2,1,1.4636,8.7139,0
3,1,2,2,1.4225,6.1679,6.1679
3,1,2,3,1.3851,0,8.7139
3,1,2,4,1.3927,-6.1679,6.1679
3,1,2,5,1.5666,-8.7139,0
3,1,2,6,1.4141,-6.1679,-6.1679
3,1,2,7,1.4466,-0,-8.7139
3,1,2,8,1.5225,6.1679,-6.1679
3,1,3,1,1.3406,17.428,0
3,1,3,2,1.3737,12.336,12.336
3,1,3,3,1.1705,0,17.428
3,1,3,4,1.2647,-12.336,12.336
3,1,3,5,1.3346,-17.428,0
3,1,3,6,1.4812,-12.336,-12.336
3,1,3,7,1.3304,-0,-17.428
3,1,3,8,1.3679,12.336,-12.336
4,1,1,1,1.5633,4.3749,0
4,1,1,2,1.2722,3.0839,3.0839
4,1,1,3,1.2489,0,4.3749
4,1,1,4,1.2636,-3.0839,3.0839
4,1,1,5,1.3156,-4.3749,0
4,1,1,6,1.3306,-3.0839,-3.0839
4,1,1,7,1.2857,-0,-4.3749
4,1,1,8,1.4744,3.0839,-3.0839
4,1,2,1,1.4701,8.7139,0
4,1,2,2,1.511,6.1679,6.1679
4,1,2,3,1.4228,0,8.7139
4,1,2,4,1.5196,-6.1679,6.1679
4,1,2,5,1.5439,-8.7139,0
4,1,2,6,1.5163,-6.1679,-6.1679
4,1,2,7,1.602,-0,-8.7139
4,1,2,8,1.6673,6.1679,-6.1679
4,1,3,1,1.5262,17.428,0
4,1,3,2,1.1669,12.336,12.336
4,1,3,3,1.1354,0,17.428
4,1,3,4,1.2377,-12.336,12.336
4,1,3,5,1.4266,-17.428,0
4,1,3,6,1.4337,-12.336,-12.336
4,1,3,7,1.4327,-0,-17.428
4,1,3,8,1.544,12.336,-12.336
5,0,1,1,1.4713,4.3749,0
5,0,1,2,1.463,3.0839,3.0839
5,0,1,3,1.3639,0,4.3749
5,0,1,4,1.3964,-3.0839,3.0839
5,0,1,5,1.5091,-4.3749,0
5,0,1,6,1.4361,-3.0839,-3.0839
5,0,1,7,1.4674,-0,-4.3749
5,0,1,8,1.4541,3.0839,-3.0839
5,0,2,1,1.4825,8.7139,0
5,0,2,2,1.4813,6.1679,6.1679
5,0,2,3,1.5173,0,8.7139
5,0,2,4,1.4599,-6.1679,6.1679
5,0,2,5,1.5039,-8.7139,0
5,0,2,6,1.2102,-6.1679,-6.1679
5,0,2,7,1.5237,-0,-8.7139
5,0,2,8,1.4158,6.1679,-6.1679
5,0,3,1,1.4723,17.428,0
5,0,3,2,1.3788,12.336,12.336
5,0,3,3,1.2014,0,17.428
5,0,3,4,1.3366,-12.336,12.336
5,0,3,5,1.394,-17.428,0
5,0,3,6,1.5263,-12.336,-12.336
5,0,3,7,1.4383,-0,-17.428
5,0,3,8,1.4849,12.336,-12.336
6,0,1,1,1.3518,4.3749,0
6,0,1,2,1.2308,3.0839,3.0839
6,0,1,3,1.1396,0,4.3749
6,0,1,4,1.2565,-3.0839,3.0839
6,0,1,5,1.2853,-4.3749,0
6,0,1,6,1.2936,-3.0839,-3.0839
6,0,1,7,1.3371,-0,-4.3749
6,0,1,8,1.3184,3.0839,-3.0839
